question,answer,Declarative_Text
Have you done any follow-up on that issue since your first session of your deposition in this case?,"Yes, I did."
And what did you determine?,"Well, I went back and reviewed and found out that Marlboro full flavor was introduced in 1954. And the specific day for Marlboro Lights was 1971. So I wasn't making an accurate representation when I was giving that information during my previous deposition."
"You were also asked earlier in the deposition about Helmut Wakeham, George Weissman, Myron Johnston, Hugh Cullman, Joe Cullman, and William Dunn. Do you remember those questions?","Yes, I do."
Are any of those individuals employed by Philip Morris today?,"No, they are not."
Are any of them employed by your employer Altria Client Services?,Right now they are way back in the past. No.
"To the best of your knowledge, have any of those individuals been employed by Philip Morris USA or Altria Client Services since 2002, when you joined Philip Morris USA?","No. I think, to the best of my knowledge, they were not employees of either of those entities."
You were also asked about the Tobacco Institute and the Tobacco Research Council. Do either of those entities exist today?,No. They have been disbanded since 1998 with the settlement agreement.
"Dr. Sarkar, you said that you had reviewed documents, Philip Morris documents, that predated the time that you joined the company in 2002. Correct?",Yes.
Can you give me an idea of how many such documents concerning the subject of addiction or nicotine dependence that you reviewed?,"I'm not sure that I can give you any specific idea. But the documents you know, in my normal course of work, I review documents and I've reviewed many documents."
"Well, you've been able this morning to recall this specific document by Dr. Dunn; correct?",Yes.
"Following the last session of your deposition, did you, on your own, decide that you should go back and review any Philip Morris documents concerning the effect of nicotine on smokers of Philip Morris products?","As I said, when I answered that specific question about opinions and the scientists on the addiction potential of nicotine, I was thinking of this specific document, which is why I went back and looked at it. As I said, I misquoted. It was not necessarily an opinion about the addiction potential. And to the best of my knowledge, I haven't come across any documents that discuss the debate of the addiction potential of nicotine and cigarettes."
So you yourself decided that you would go and look at this particular document? No one else suggested that you should review that document; correct?,"Right, because that's the document that I had in mind when I made the statements, so I thought I wanted to go back and look 0 at it."
"Now, these questions had been couched in the terms of addiction; correct?",Which questions are you talking about? Sorry.
"The questions that Mr. Snapp started out this whole conversation on and every question, I think, that's been asked thereafter has referred to the term ""addiction,"" has it not?",I think that I was responding to the questions that were asked during the previous deposition.
"Well, let me ask you this question, sir: Are you aware of any other Philip Morris documents that discuss the effects of nicotine on human beings?","Well, the document that we were talking about was one of the documents that I could think where Dr. Dunn was summarizing the proceedings from a scientific conference about the effects of nicotine."
"Well, what term did he use when describing the effect of nicotine on human beings? What term or phrase did Dr. Dunn use in this document?","You know, I would have to have the document in front of me. So generally, as I described to you earlier, he was summarizing the discussions that the scientists at this conference were having on this, you know, motives of why people smoke. So it was a pretty exhaustive document."
"Well, Dr. Sarkar, with all due respect, you said that this was a document that you had been thinking about when you answered my questions concerning internal documents at Philip Morris that referred to addiction, and that you went back and you reviewed this document. What language in that document did Dr. Dunn use concerning the effect of nicotine on human beings?","Well, I can certainly tell you that he did not use the term ""addiction"" in that regard. I was mistaken and I misquoted when they were summarizing the effects of, you know, why do people smoke. They were describing a number of factors and one of the factors they described was nicotine."
Did they discuss to what extent nicotine played a part in smokers continuing to smoke?,"You know, it's difficult to answer that specific question without having the document in front of me."
Why didn't you bring the document this morning,
since you were going to talk about it?,I didn't.
You didn't what?,I did not bring the document.
"That wasn't my question. I asked you, since you were going to talk about that particular document this morning at your deposition, why did you not bring that specific document with you so that you could answer questions about it?",I just did not. I didn't think about it.
"Do you agree, sir, that smoke is beyond question the most optimized vehicle of nicotine, and that the cigarette is the most optimized dispenser of smoke?",N o .
And why do you not agree with that?,"Well, the way I look at cigarette smoke, it provides the consumer with taste and a flavor experience that people enjoy. And we even redesigned it to provide the consumers with the optimum taste experience."
"So are you suggesting, Dr. Sarkar, based upon all of your experience, all of the Philip Morris documents that you have written, all of the scientific studies that have been conducted outside of Philip Morris, that the taste of the cigarette is more important than the delivery of nicotine to the smoker?","Well, I can tell you that based on my experience and everything that I have seen and done in the company, we strive to develop a product that consumers enjoy, and taste is the primary driver of taste and flavor is the primary driver that plays a role in our designing of the cigarette."
"That wasn't my question, sir. My question is are you saying, based upon your review of all of Philip Morris's internal documents, in your review of outside scientific research, that the taste of a cigarette is more important to the smoker of the cigarette than the delivery of nicotine?","Yes. When we design our cigarettes, we do consumer research to develop an, you know, optimum cigarette. Taste and flavor is the primary component that we pay attention to to meet the sensorial experience of the smoker."
"It's your testimony as you sit there under oath, Dr. Sarkar, that Philip Morris, over all the years, has paid more attention to the taste of the cigarette than the delivery of tar and nicotine from a cigarette? Is that your testimony?","What I'm saying is that when we are designing our cigarettes, we pay attention to the taste and sensorial experience of our cigarettes. We don't design our cigarettes to deliver nicotine."
"You don't design your cigarettes to what? I'm sorry, I didn't catch that.",We design our cigarettes to deliver the optimum taste and flavor sensorial experience.
"Well, I understand that that is one of the factors that you take into consideration when you design a cigarette. But that's not my question. My question is, is it your testimony that the flavor and sensorial effects of a cigarette are of greater importance than the delivery of nicotine?",And what I'm saying is that is the primary and only important thing that we consider when we are designing our cigarettes.
"Please define the word ""sensorial"" for me.","It's the experience that a smoker has when they take when they smoke a cigarette. It's the mouth feel and just the, you know, the total sensorial experience that the smoker feels when they smoke a cigarette."
"Well, now, Dr. Sarkar, there's more to it than just mouth feel, is there not?",I'm not sure what you're referring to.
You've just told me that what you take into account when it comes to sensorial effects on a human being smoking your cigarette is how the smoke feels in the mouth of the smoker; correct?,Yes.
"Is it your testimony, sir, having reviewed a bunch of Philip Morris internal documents over the years and having reviewed outside research documents over the years that there is no more to the sensorial effects on a human being from smoking than how that smoke feels to the person's mouth?","I don't think that's what I was saying. I am saying when we're designing the cigarettes, the primary factor that we consider in our design of cigarettes is the taste and the sensorial experience that the smoker gets when they're smoking our cigarette."
"So you're not concerned then, sir, with the tar and nicotine ratio in the cigarette; correct?","Well, once again, you know, it's hard to pinpoint there's a large segment of smokers. Different smokers have different taste and sensory preferences. And the tar and nicotine, they fall within that. So when we are designing, we're trying to meet the expectations of the consumers around the taste and sensory experience, and the tar and nicotine can fall variably where it may be."
"And you are also, sir, designing your cigarette by a variety of means for that cigarette to produce a certain amount of tar to the smoker and a certain amount of nicotine to the smoker, are you not?","No. No. See, when we are designing these cigarettes, there are a range of different types of sensory experiences that different consumers might have. And we have a range of different products that we have on the market. And we design the cigarettes to meet those sensory experiences of the different smokers. So, you know, of course, when you are combusting cigarettes, tar and nicotine comes in the cigarette and it can fall wherever it may be. But the primary goal is to satisfy the sensory expectations of the consumer. 4 BY MR. CABANISS:"
"You just said there's a range of different types of sensory effects experienced by the smoker. What all goes into that range, sir?",I'm sorry. Could you repeat the question.
"Yes, sir. You just said that smokers have different ranges of different types of sensory experiences they perceive from smoking a cigarette. I wanted to know everything in that range of sensory experience that smokers sense.","Let me correct myself. I don't think I said experiences. I said expectations. So we make cigarettes that are full flavored cigarettes and we make cigarettes that are, you know, light cigarettes. Of course, we don't have those descriptors anymore, as we discussed earlier. But different consumers prefer different types of products. And we make a range of products that meet those sensory expectations."
And what I want to know is what are all of the different sensory expectations that a smoker of your products would expect?,"So just going back to the work that we had been doing in this space of incorporating technologies for general exposure reduction, over the years we have had different products with different levels of inclusions of the different technologies, like ventilation holes, porous paper, expanded tobacco, et cetera. And that has resulted in a range of different cigarettes. And people have kind of developed sensory expectations around those different ranges of products that we have. So we have somebody who likes to smoke a full flavor cigarette and we have others who would like to smoke the smoke experience that comes out of, say, an ultra-light or a light cigarette. So that kind of broadly describes the type of sensory expectations that people are used to getting from the cigarette, and that's what I meant. We have a range of products for consumer to choose from and they make the choice to use one cigarette over the other."
"Well, Dr. Sarkar, you just talked about all the general reduction efforts that have been made over the years, which has resulted in the design of cigarettes that are different from full flavored cigarettes; right?",C o r r e c t .
"You would agree, would you not, sir, that when it comes to what a smoker expects from a cigarette, that the effects of the nicotine a smoker gets from a cigarette plays an important part with respect to whether or not a smoker might like a full flavored cigarette or a light, lower tar and nicotine cigarette; true?","The way I would characterize that, smokers smoke cigarettes for a number of reasons. Nicotine may be one of the reasons. I can't tell you. But I can definitely tell you when a smoker smokes cigarettes, they have certain expectations. When we design our cigarettes, we make sure that we meet the taste and sensorial expectations. Smoking is a very complex behavior."
"Well, let's get down to it. Tell me all the reasons that smokers of your variety of products choose one over the other? You talked about taste. Let's move beyond that.","You know, in general terms, there are many factors that play a role in why a smoker smokes a cigarette. As I told you, we believe and we design our cigarettes to meet their taste and sensorial expectations. And there's been research done on this. A smoker may smoke because they like the social aspect of congregating with other smokers. They may like a certain brand, a certain flavor, a certain mouth feel. Some smokers just like the notion of the hand-to-mouth motion, the smoke coming out from their mouth. As I said, the whole smoking behavior is a complex phenomenon. And we focus our efforts in designing the cigarettes to meet the taste and sensorial expectations of the smokers."
"And based upon your review of the internal documents of Philip Morris both before and after you joined the company, has that held true, that those things that you just described are what the company has and still is focusing on when it comes to the effects of smoking one of Philip Morris's products?","Everything that I've seen, and particularly my experience since 2002 I've worked closely in cigarette design and I've been involved in designing cigarettes where we've tried to reduce exposure by incorporating carbon that has been the primary focus when we design cigarettes, we make sure that you know, when we do consumer panels studies, we ensure that we meet the taste and the liking of the consumers and satisfy their expectations of the sensorial experiences."
"Well, the sensorial experience includes the effect of nicotine that the smoker gets from that cigarette on that smoker's brain, does it not?","We can sit here and talk about the variety of sensorial experiences that a smoker may experience. But when we design our cigarettes we are talking about how we design our cigarettes. We develop, you know, the components of the cigarette, the ventilation holes, the blend, et cetera, to satisfy that feel and what the smoker feels with that sensorial experience, the taste and sensorial experience that they get from smoking the cigarette. 3 BY MR. CABANISS:"
"Dr. Sarkar, that hasn't always been true, has it?",
"Cigarettes have been designed by Philip Morris to produce a particular amount of nicotine to the smoker of its cigarettes, is that not true?","No, that is not true."
"All right. Explain for me, please, why then that for a particular brand of cigarettes let's just choose Marlboro Lights there is a particular level of nicotine that the smoker gets from smoking that cigarette, and it doesn't matter if you buy the cigarettes in New York City, Los Angeles, it doesn't matter, assuming no changes in the cigarettes, if there is a span of years between the times they were manufactured. Explain that, please.","Well, you have to realize that cigarette, by definition, consists of tobacco wrapped in paper with a filter on it, in the simplest form, and tobacco has nicotine in it. When we designed our cigarettes, we make sure that we make the highest quality cigarette that consistently delivers a taste and sensory experience. So because there is nicotine in the tobacco, you do get nicotine from it. But when we design, we pay attention to the taste and sensory experience."
"And Philip Morris has, has it not, sir, also paid attention to the amount of nicotine delivered to the smoker? True?","No, sir."
You are sitting there under oath telling me that Philip Morris has not conducted research in developing its cigarettes to arrive at a certain level of nicotine that a particular brand of cigarette delivers to the smoker? Is that your testimony?,
"Well, I'm sorry that you lost track because I was about to ask you what my question was. Dr. Sarkar, you keep using the words sensorial effects and the taste of the cigarette. I am simply asking you to agree that Philip Morris, in designing its cigarettes, has conducted research and designed its cigarettes to take into account a very important consideration, and that is the tar and nicotine delivered by those cigarettes. Now, is that not true?","No. As I said earlier, when we design our cigarettes, we pay great attention to make sure that we meet the taste and sensory expectations. And the tar and nicotine falls wherever it falls within that range of whatever the cigarettes happen to have, because, you know, that's part of the tobacco, that is part of the cigarette."
"So it's your testimony that back when Philip Morris in the early '70s, late '60s, whenever it was first began to work on the concept of a so-called light cigarette, that it did not place importance on the amount of tar and nicotine it delivered to the smoker for reasons other than the taste of the cigarette or the feel of the cigarette to the smoker's mouth?",
Is that your testimony?,"No, that's not what I said. What I'm saying is that in those early days when we were looking at general exposure reduction, the target was to cause general exposure reduction and lowering the levels of tar. And that's what we ended up lowering over the years as we incorporated the different technologies. So, yes, the lowering of tar was the target in those days and ages."
"I didn't hear the word ""nicotine"" used in your answer. You also ""you"" being Philip Morris before you were there looked at the amount of nicotine that was delivered when you were trying to reduce tar, did you not?","So in our efforts to accomplish this general exposure reduction concept, you realize that we were trying to reduce the exposure to a number of constituents, tar being the primary component. And since nicotine and tar track together, yes, of course, nicotine is also going to go down, along with all the other constituents. That was the goal, to reduce the harm from cigarettes. And since we still don't know what the specific constituent that causes the harm was, we were trying to reduce general exposure to all the constituents, including tar and nicotine."
"Dr. Sarkar, you are a part of the research and development department, as I understand it?","Yes. Generally speaking, yes."
In what particular department or group are you in?,"I am in a group called Regulatory Affairs, where we deal with FDA related matters."
And is that called a group or department? Or what term does Philip Morris use?,Department.
I'm sorry?,"We don't call it department or group. It's just generally a regulatory affairs group, I guess."
"Do you have a behavioral consumer behavioral group in your Research and Development department of Philip Morris? No. In R&D? Yes, sir. No. Based upon your review of the documents, as an expert on behalf of Philip Morris, did you learn whether or not Philip Morris ever had a behavioral consumer behavioral department in the Research and Development department?","I'm just trying to recall. I don't recall seeing that, but it doesn't mean that there wasn't. I don't recall seeing it. A Q A Q"
"All right. Sir, now if I could ask you if you could either speak louder or sit a little closer to the microphone. You kind of fade out at times on me. I would appreciate it.",Certainly. I'm getting closer to the microphone.
Okay. Thank you. Do you know whether or not Philip Morris USA ever had in its Research and Development department a director of research?,Yes.
Who is currently director of research?,We currently don't have that specific title in R&D at the moment.
Do you have a similar title?,"I'm trying to think. Because R&D has got by the nature of the work, Research and Development, there are many directors in that department. So I am afraid I can't answer that question specifically."
Do you have somebody that's in charge of analytical research?,Yes.
Do you have somebody that's in Page 241 l charge of chemical research?,"I don't know what you're referring to. No, there is nobody with that title of chemical research, no, not that I know of."
How about in charge of biochemical research?,That title does not exist within the current framework.
"Okay. This paper by Dr. Dunn, that would have been delivered, as you described, sometime in 1981, would it not?","No, I don't think I described the year, so I don't recollect the specific year."
"Well, can you give me at least a reasonable range of years in which Dr. Dunn delivered that?",No. I don't know.
Do you know whether or not Philip Morris ever had under its research department a behavioral research group?,I'm just trying to recall. I don't recollect. It doesn't mean that it was not there.
"Well, assuming that it was there and assuming it was there during the latter part of the 1970s and early part of the 1980s, based upon your review of internal Philip Morris documents, do you know what type of behavioral research such a group would have been doing?","You know, I am afraid I can't answer that question. As I said, I don't recall seeing that. It doesn't mean that it may have been there, but I don't want to speculate."
So you don't know?,Yes.
"Are you familiar with the name, sir, Carolyn Levy, spelled L-e-v-y?","I don't recollect that name, no."
"I'm curious, Dr. Sarkar, this document ""Motives that you ""Motives title of document. numbered Page 243 l that Dr. Dunn authored, was it titled, and Incentives in Cigarette Smoking""?",
"Yes, certainly. Was the document reviewed, authored by Dr. Dunn, entitled, and Incentives in Cigarette Smoking""?","Yes, that was the title of the"
"Now, is it true that Dr. Dunn, on page two of the document, stated, and I quote, (as read) ""You've heard many explanations for cigarette smoking. These were reviewed at the same marketing conference. I think it appropriate that we list the One, for more commonly proposed explanations here. social acceptance or ego enhancement; two, for pleasure of the senses (taste, smell); three, for oral grat ification in the psychoanalytic sense; four, a psychomotor habit for the release of body tension; and five, for the pharmacological effect of smoke constituents, end quote.",
"Now I'm not going to ask you, sir, to interpret what Dr. Dunn meant when he said, quote, the pharmacological effect of smoke constituents. I'm simply going to ask you what do those words mean to you?","First of all, it's hard to understand the context of what that quotation is about, so it's difficult for me to provide you my analysis without having the full document in front of me ."
"Well, that's why I phrased the question the way I did. I'm not asking you, sir, to tell us what Dr. Dunn meant by the phrase, ""For the pharmacological effects of smoke constituents."" I'm simply asking you what that phrase would mean to you if you wrote that phrase?","If you're asking me to provide my assessment of that phrase, you know, in the context of what that conference was about, I think it's about, you know, scientists who were gathered to understand the different reasons why people smoke. And perhaps it was just a summary of what the opinion was among the scientists on the motives and incentives for smoking."
"What does the word ""pharmacological"" mean, sir?","If you're asking me to give you the definition of ""pharmacological,"" it's the effect on the body. Generally speaking, that's how the term would be defined."
What are the effects on the body of cigarette smoking?,"Well, that's a rather broad question, but let me try to answer it as best as I can. Seeing that the pharmacological effects on the body can be very subjective in how different people react to different in different ways to cigarette smoking. We talked about the taste and sensory aspect. You know, some people get, you know, pleasurable effect from the taste and sensory effect. So that would be one way of characterizing it."
"Do you recall, sir, reading in Dr. Dunn's document that there is strong evidence for the proposition that nicotine is the active constituent of cigarette smoke, which is the primary incentive for people to smoke?","Once again, it was a voluminous document, so I don't recall the specifics of that document."
"Well, sir, let me ask you about what Dr. Dunn wrote with respect to what the strong evidence was. (As read) ""Number one, no one has ever become a cigarette smoker by smoking cigarettes without nicotine."" Do you agree with that?",I'm sorry. Are you asking me to give my opinion whether or not I agree with that statement or whether that's what he wrote in the document?
"Well, you don't have that document in front of you. And I would suggest to you that on page four, numbered page four of his paper that he wrote, he cited strong evidence that the that nicotine was the active constituent of cigarette smoke, which was the primary incentive for people to smoke, with all other incentives being secondary. And one of the things he cited as the strong evidence was that no one had ever become a cigarette smoker by smoking cigarettes without n i c o t i n e . Do you agree, sir, that no one has ever become a cigarette smoker by smoking cigarettes without nicotine?","I am a scientist and I base my opinion on data and evidence. I've not seen any evidence to that effect, so I wouldn't agree with that."
You would not agree with that?,I haven't seen any evidence.
"Well, would evidence be that Philip Morris introduced a denicotinized cigarette that had very little nicotine in it into the marketplace and that that cigarette failed miserably and had to be taken off the market?","Right. But it actually reinforces the statement that I made earlier. That the denicotinized cigarette was, you know, horribly tasting. And the taste plays as we discussed earlier, plays an important role in the consumer expectations. It didn't meet their expectations. That's why there was no consumer acceptability and didn't succeed."
So it's your testimony as you sit here today under oath that the reason the denicotinized cigarette wasn't successful was that the taste wasn't good and that it had nothing to do with a smoker's expectation,
of the effect of that nicotine he expected to get on his or her body? Is that your testimony?,"Yes. Because that's what I've seen and that's what I believe, that in the process of denicotinizing, we were extracting a lot of the flavor components of tobacco. And we ended up making a cigarette that just didn't have the same flavor and taste feel that a regular cigarette had, which is why consumers just didn't like the taste of it."
"Do you, sir, agree with another piece of strong evidence Dr. Dunn cited, that most of the physiological responses to inhaled smoke have been shown to be nicotine related? Page 249 l",I'm not sure what specific strong evidence that Dr. Dunn was talking about.
"Well, I'm not asking you to go into Dr. Dunn's mind. I'm asking you whether or not you agree that most of the physiological responses to inhaled smoke have been shown to be nicotine related?","Well, so as a scientist, once again, I can tell you that cigarette smoke has got 7,000-plus constituents and it's very complicated to assign a specific response to a specific constituent. Having said that, nicotine does have a response and could be one of the constituents. But there are other constituents in fact, even as we speak, FDA has funded a research program to investigate the role of different alkaloids on the, you know, the responses in smokers."
What's an alkaloid?,Tobacco is a plant and most plants have alkaloids in them. And there are different constituents in tobacco. That's what I'm referring to as an alkaloid.
"In the manufacturing process, does Philip Morris or has Philip Morris ever used alkaloids in the manufacturing process of the cigarettes?","Specific, you know, adding alkaloids, I don't recall that we've added any alkaloids. It's just a general class of phytochemicals, chemicals from plants that are produced. I don't recall seeing anything where we have added alkaloids into our cigarettes, other than the ones that are naturally present in tobacco leaves."
Do different tobacco plants have different levels of alkaloids in them?,"Yes. Depending on the reason they're grown. Not only that, but the weather conditions can have an impact on the different levels of alkaloids."
"Is there or are there, I should say, different types of tobacco that have different levels of alkaloids?",Yes.
Would you please tell me what those different types of tobacco are and at the same time start out with the one that has the highest level of alkaloids?,"I'm going to describe to you the different types of tobacco that we use to blend into cigarettes. The typical blended cigarette has, you know, burley, oriental, and flue-cured tobacco. But, generally speaking"
Well,If I may finish.
